# "Timestep" "MSD"
683000 108.88671327103847 
684000 109.17374630227532 
685000 108.7680667914393 
686000 108.85558496853753 
687000 109.77192424163559 
688000 109.64256972162374 
689000 107.65181546139617 
690000 105.94865347206508 
691000 106.31452526284426 
692000 106.29045928601288 
693000 107.70221301315783 
694000 108.67261193121055 
695000 107.40162002699937 
696000 106.75329791409628 
697000 106.241256739259 
698000 105.104011550204 
699000 104.08242813371066 
700000 103.09966448320509 
701000 104.54721434641645 
702000 105.46975249860017 
703000 105.64897098784385 
704000 107.2974586133369 
705000 106.90280929414165 
706000 107.61468446912569 
707000 109.19298553524949 
708000 110.27252682082378 
709000 110.87702289213462 
710000 111.09732790903047 
711000 111.68121088128612 
712000 111.75450687383979 
713000 111.41177264718972 
714000 111.17676766221027 
715000 109.96154039768187 
716000 109.30601145894381 
717000 109.38059153597904 
718000 108.53253035485709 
719000 108.63697727114571 
720000 109.1058542659037 
721000 108.72195869185344 
722000 108.4791043552725 
723000 108.13749482590555 
724000 107.57632350825023 
725000 107.52397357287794 
726000 106.5357108764238 
727000 106.26349854556972 
728000 105.40969111285064 
729000 106.47209876465348 
730000 106.26670569724976 
731000 106.78815737684639 
732000 107.95040178521728 
733000 108.64422532608617 
734000 110.04236421900433 
735000 110.42180572520573 
736000 112.06953915608062 
737000 113.10621167352157 
738000 113.68209520385464 
739000 112.71957604834519 
740000 112.04897905191645 
741000 111.59224120171653 
742000 111.3659442734071 
743000 112.15878064113137 
744000 112.63021679242998 
745000 112.3328110719594 
746000 111.4298330251122 
747000 112.46373339237284 
748000 112.08417664254193 
749000 112.73183535480003 
750000 112.8366953776042 
751000 112.13110480575031 
752000 111.67504528316188 
753000 111.8877712825794 
754000 112.71280806114481 
755000 113.7312046297905 
756000 113.71954404377743 
757000 114.15140213366968 
758000 114.02603659458315 
759000 114.61404126216847 
760000 115.07548255828704 
761000 115.8116965364207 
762000 116.05868442603268 
763000 117.03354988139841 
764000 117.27581090216042 
765000 118.18821898815307 
766000 118.03440374375397 
767000 117.98092577743715 
768000 117.68149773669796 
769000 118.09641998342694 
770000 119.1257901479235 
771000 119.08418627479269 
772000 117.5801967799695 
773000 116.49729996658357 
774000 116.45198397067837 
775000 116.48090438128919 
776000 117.91793610319401 
777000 118.01057245269314 
778000 116.69744898416893 
779000 114.76281322561474 
780000 114.25469756108207 
781000 113.98063878752167 
782000 114.27998628875795 
783000 114.90465719133284 
784000 114.50536763735258 
785000 115.15178963569655 
786000 115.19845084383573 
787000 114.82503499420369 
788000 114.65007996711627 
789000 115.66071042970123 
790000 116.085469922302 
791000 117.4071518890333 
792000 118.20244087744373 
793000 117.83466070363572 
794000 115.58308196251383 
795000 113.97546169673038 
796000 112.60211415696409 
797000 112.41873875770753 
798000 113.45641703593505 
799000 113.86219151243289 
800000 112.17385946101186 
801000 110.89510450304105 
802000 109.6890714353165 
803000 110.24467367387136 
804000 109.98568780763233 
805000 109.31856869297935 
806000 107.95884052333801 
807000 107.22364541410148 
808000 107.19996322500289 
809000 108.75879664360944 
810000 109.70663582207628 
811000 110.21542413728423 
812000 110.11890990729727 
813000 110.50621798100319 
814000 110.10801949035285 
815000 110.93931768461557 
816000 111.82712406702133 
817000 111.72751862832534 
818000 112.14714755217926 
819000 111.87906877014106 
820000 111.5274288946643 
821000 111.64411093332994 
822000 113.37474080648104 
823000 113.54754320375827 
824000 112.2459061262192 
825000 111.85151196220004 
826000 111.31707738848988 
827000 111.38140994870112 
828000 111.35954235535665 
829000 110.24344732659283 
830000 109.9212687025439 
831000 110.39922306630903 
832000 109.8985086958313 
833000 109.6770732500689 
834000 108.84544563598864 
835000 108.22192152756625 
836000 107.84832026157353 
837000 108.27863389046678 
838000 110.05895014405392 
839000 111.02477355783391 
840000 111.72923790201936 
841000 110.43409924626872 
842000 110.31829602759838 
843000 109.85711525197668 
844000 109.00021575372503 
845000 109.24191278944669 
846000 108.20330355861924 
847000 107.49555004955376 
848000 106.77470575780379 
849000 106.71250931953517 
850000 106.87288514995312 
851000 106.1245011023004 
852000 105.5920345783025 
853000 106.66327768079843 
854000 106.23719976082667 
855000 105.91465867687798 
856000 105.34140943272135 
857000 105.84201750689736 
858000 106.39668604154737 
859000 106.05506936338904 
860000 105.69363002462164 
861000 106.05770313578041 
862000 104.88919112622575 
863000 103.5576803677056 
864000 102.4087471505756 
865000 102.15278991092079 
866000 102.70924477613869 
867000 103.37343617012056 
868000 103.90318877252058 
869000 103.54351519121337 
870000 104.78275927491862 
871000 104.68976972715024 
872000 106.08729968958887 
873000 107.40434467766836 
874000 108.49842027554041 
875000 108.33416022450928 
876000 107.53201567558128 
877000 106.8889030777476 
878000 106.34402105687762 
879000 106.49956409777161 
880000 105.48450532300177 
881000 105.90061598585264 
882000 106.12842391359818 
883000 105.36734502475623 
884000 105.06598483821892 
885000 104.65789056212677 
886000 103.51750186832932 
887000 103.48039842663803 
888000 104.15777221395052 
889000 105.01268938544429 
890000 105.53473915132604 
891000 105.40765610544831 
892000 105.3239945169277 
893000 105.89772705187728 
894000 107.19861964287219 
895000 108.39634209761148 
896000 108.36996752608854 
897000 109.50691090323551 
898000 109.85725508274973 
899000 109.28102764026879 
900000 107.86054689502593 
901000 105.70724661842952 
902000 105.06327884417053 
903000 105.11401138095333 
904000 105.6996086816312 
905000 105.46394746182305 
906000 104.5989092161116 
907000 104.85252292929661 
908000 104.9474931806152 
909000 105.98154019166451 
910000 105.80334776630593 
911000 107.01497666466558 
912000 106.79910025216974 
913000 106.51177600630463 
914000 106.74717977284168 
915000 106.08646518041051 
916000 105.90946339573624 
917000 105.86152439034994 
918000 105.58951906439107 
919000 104.94650111060905 
920000 103.96269971750887 
921000 103.91293132960669 
922000 104.14586344100154 
923000 104.4406237379123 
924000 104.91975892678907 
925000 104.68680601036623 
926000 103.9918461527623 
927000 103.41490692695322 
928000 103.48619594879655 
929000 104.67364797742935 
930000 105.75682646425716 
931000 105.10178184574852 
932000 104.19236789342577 
933000 103.73830196946543 
934000 102.70323164661252 
935000 103.0857607232431 
936000 103.30622531942548 
937000 103.45717183856468 
938000 103.17339370602639 
939000 103.61570493731737 
940000 104.41678864855871 
941000 104.61455948581165 
942000 104.47936518147269 
943000 105.16742992071495 
944000 104.00735298917009 
945000 104.14015574187327 
946000 105.0959325549481 
947000 105.33611618964004 
948000 106.29417010608987 
949000 105.93583102741326 
950000 105.37881058469426 
951000 105.48628761113851 
952000 105.67000612874504 
953000 104.91198990391307 
954000 104.5763346425065 
955000 105.19150694938953 
956000 105.01919317697738 
957000 103.8769638764154 
958000 102.6778915767135 
959000 102.08671936510596 
960000 101.50834111779085 
961000 101.21462599131958 
962000 101.70050292269265 
963000 101.19880211718241 
964000 101.13819356203892 
965000 101.64572651709923 
966000 102.15312770526896 
967000 101.93746257214191 
968000 103.6176057745087 
969000 104.95968952726797 
970000 105.52983722941558 
971000 106.54974530426102 
972000 106.52411298953278 
973000 105.03736857503556 
974000 103.29141768251135 
975000 101.5020505726206 
976000 99.6571223437859 
977000 98.27004057056234 
978000 98.3962827504413 
979000 98.11066777367415 
980000 97.14248194140086 
981000 98.16505240206222 
982000 98.97928893900288 
983000 98.62627465179177 
984000 99.00862597299135 
985000 99.7926985645035 
986000 100.00239680074301 
987000 99.40988324988054 
988000 97.47532509474236 
989000 96.7678535386047 
990000 97.18527761327204 
991000 99.27629199198813 
992000 101.39655381423944 
993000 103.4479197412113 
994000 104.94979155047149 
995000 104.95499647410247 
996000 104.8174600799515 
997000 106.17282842386992 
998000 107.25217898779398 
999000 107.0186038934751 
1000000 107.75790193939424 
1001000 108.11263903463082 
1002000 108.12416324374206 
1003000 106.78246087247697 
1004000 105.05309124654794 
1005000 104.68980855514637 
1006000 104.58267715566492 
1007000 105.46823978763621 
1008000 105.92473703539845 
1009000 105.31443687581275 
1010000 105.56364981834558 
1011000 105.34157919255652 
1012000 105.14410592610403 
1013000 106.34972619824772 
1014000 107.37027213449923 
1015000 107.27619131598345 
1016000 107.01046963621337 
1017000 108.37527292267299 
1018000 107.7819210428994 
1019000 107.67743834211673 
1020000 106.88172653376549 
1021000 107.118820974778 
1022000 106.08422263197137 
1023000 105.22191362061317 
1024000 106.17269267164195 
1025000 105.00129213531666 
1026000 104.04849722349519 
1027000 103.58390962261107 
1028000 103.18069541750268 
1029000 102.83244683892556 
1030000 103.41048310632299 
1031000 104.96930712065866 
1032000 105.27839923721716 
1033000 105.80970847505046 
1034000 106.64511982038185 
1035000 106.88228347862301 
1036000 107.33042648263034 
1037000 108.1709485631828 
1038000 109.18767320839318 
1039000 110.04483967769417 
1040000 111.81925284320201 
1041000 114.27491559691502 
1042000 116.0463427674223 
1043000 115.90728254451325 
1044000 116.80253342999136 
1045000 116.68444810482391 
1046000 115.70629579575181 
1047000 114.7571549486857 
1048000 113.71427367369547 
1049000 114.19480119729916 
1050000 114.51367972795299 
1051000 114.24146552280511 
1052000 114.19049461499448 
1053000 113.15479626616414 
1054000 111.58978167023753 
1055000 110.37688615552678 
1056000 111.74680582029721 
1057000 111.97003173106215 
1058000 112.47313286820732 
1059000 112.39658744837493 
1060000 111.0160998926617 
1061000 109.2338322087739 
1062000 108.47435287183504 
1063000 109.9109264316796 
1064000 110.88333076478123 
1065000 111.56359810576589 
1066000 111.92778124112898 
1067000 112.91860357585345 
1068000 111.99399240248113 
1069000 111.42569654712005 
1070000 110.15334980623494 
1071000 108.50242567984849 
1072000 109.6283212232941 
1073000 110.15999817817891 
1074000 109.54974323525916 
1075000 109.84465096235917 
1076000 111.2714536375465 
1077000 112.06372319262854 
1078000 112.45577088029255 
1079000 112.04934770484891 
1080000 111.87629428493567 
1081000 111.85999732269177 
1082000 112.69616188647865 
1083000 113.99714940446817 
1084000 114.26182280185836 
1085000 113.49470442582941 
1086000 112.97986063606405 
1087000 111.92009272214895 
1088000 111.4825150452839 
1089000 112.61415198666973 
1090000 112.32661739755079 
1091000 112.71761088898478 
1092000 113.07603635107014 
1093000 113.22725928926393 
1094000 112.73955740977696 
1095000 114.02380456412378 
1096000 114.63132739790613 
1097000 115.24454695228007 
1098000 115.81147634844514 
1099000 115.37079180935446 
1100000 115.28529861657618 
1101000 114.48521586505859 
1102000 113.74458637726092 
1103000 113.70532066791351 
1104000 114.32892218540096 
1105000 114.30281823592811 
1106000 113.38397150788511 
1107000 113.0673154505068 
1108000 114.41283959438283 
1109000 115.35923047473052 
1110000 115.84501466430659 
1111000 116.88420847633492 
1112000 117.48880414564974 
1113000 117.51989841177856 
1114000 118.69543315755841 
1115000 119.80585243866172 
1116000 120.50027914655136 
1117000 120.9220947314072 
1118000 122.16387384661348 
1119000 121.241127171542 
1120000 120.98147406820823 
1121000 121.3659400061994 
1122000 121.0953688408171 
1123000 120.74961912497169 
1124000 120.0027402857962 
1125000 119.25898209982837 
1126000 119.52321405336117 
1127000 120.42945506264164 
1128000 120.49445591718512 
1129000 119.42803670061471 
1130000 119.02727277717737 
1131000 119.17232822168658 
1132000 118.87377101308961 
1133000 118.47033555634941 
1134000 118.03193582672802 
1135000 118.83684144920839 
1136000 119.20040299756317 
1137000 118.16133874001224 
1138000 118.47584215442784 
1139000 118.72399257963053 
1140000 119.04474135878341 
1141000 118.08731765657583 
1142000 119.49128014714009 
1143000 118.40009128611321 
1144000 118.17171102028136 
1145000 118.32066332206713 
1146000 120.5550469422596 
1147000 121.44383404463541 
1148000 120.29991829635277 
1149000 119.58313920598178 
1150000 119.94780084247 
1151000 119.4070554621102 
1152000 119.078021977374 
1153000 119.4687960577861 
